Vessel Name,Port call Type,Port Type,Port At call,ATA/ATD,Origin Port Name,Leg Start Port,Intransit,MMSI,IMO
S.A.AGULHAS II,ARRIVAL,Anchorage,CAPE TOWN ANCH,2022-09-19 18:39 UTC,CAPE TOWN,TRISTAN ANCH,Not in Transit,601986000,9577135
YUEHUIZHOUHUO2122,ARRIVAL,Port,SHUNDE,2022-09-19 18:39 UTC,GUANGZHOU,GUANGZHOU,Not in Transit,413904615,0
SHUNGANGMINGJIA,ARRIVAL,Port,SHANGHAI,2022-09-19 18:39 UTC,ZHENJIANG,ZHENJIANG,Not in Transit,413834575,0
AGIOS ELEFTHERIOS IV,DEPARTURE,Port,PALOUKIA,2022-09-19 18:39 UTC,-,-,Not in Transit,237562900,8977962
SECONDWIND,ARRIVAL,Marina,HUDSON POWER BOAT,2022-09-19 18:39 UTC,OSWEGO,OSWEGO,Not in Transit,316045459,0
TIAN HAI,ARRIVAL,Port,PA-TOU-TZU,2022-09-19 18:39 UTC,PA-TOU-TZU,PA-TOU-TZU,Not in Transit,416004398,0
GRIFFON,ARRIVAL,Port,PRESCOTT,2022-09-19 18:39 UTC,PRESCOTT,PRESCOTT,Not in Transit,316286000,7022887
PILOT TWO VIGO,ARRIVAL,Port,VIGO,2022-09-19 18:39 UTC,VIGO,VIGO,Not in Transit,224240740,0
ISSAQUAH,DEPARTURE,Port,FAUNTLEROY,2022-09-19 18:39 UTC,-,-,Not in Transit,366773040,7808102
SEOLTO,DEPARTURE,Port,MAASBRACHT,2022-09-19 18:39 UTC,-,-,Not in Transit,244750247,0
DAMIA DESGAGNES,DEPARTURE,Port,QUEBEC,2022-09-19 18:39 UTC,-,-,In Transit,316031773,9766437
LE BELLOT,DEPARTURE,Port,PORT COLBORNE,2022-09-19 18:39 UTC,-,-,Not in Transit,578001500,9852418
HAMARITHA,ARRIVAL,Port,BREUKELEN,2022-09-19 18:38 UTC,NIEUWEGEIN,NIEUWEGEIN,Not in Transit,244700691,0
NAIADE,DEPARTURE,Port,PROCIDA,2022-09-19 18:38 UTC,-,-,Not in Transit,247047200,7717274
KVERNES,DEPARTURE,Port,SAEBO,2022-09-19 18:38 UTC,-,-,Not in Transit,257297400,7618832
SOMEDAY CAME,ARRIVAL,Marina,GENERATION III,2022-09-19 18:38 UTC,SOLOMONS POINT,SOLOMONS POINT,Not in Transit,368251780,0
TT MIA ELISE,DEPARTURE,Port,CAPRI,2022-09-19 18:38 UTC,-,-,Not in Transit,983191072,0
MAESTRO PEARL,DEPARTURE,Port,RAUMA,2022-09-19 18:38 UTC,-,-,Not in Transit,538006340,9711717
LANDEGODE,DEPARTURE,Port,MOSKENES,2022-09-19 18:38 UTC,-,-,Not in Transit,259987000,9607370
FRASER SURVEYOR,DEPARTURE,Port,FRASER RIVER,2022-09-19 18:38 UTC,-,-,Not in Transit,316018437,0
COLOMBA TERCERO,DEPARTURE,Port,VIGO,2022-09-19 18:38 UTC,-,-,Not in Transit,224069550,0
S. LUIGI,DEPARTURE,Port,POZZUOLI,2022-09-19 18:38 UTC,-,-,Not in Transit,247113950,0
WDFW #23,DEPARTURE,Port,ORCAS,2022-09-19 18:38 UTC,-,-,Not in Transit,368218280,0
CLEAN OCEAN,DEPARTURE,Port,MALOY,2022-09-19 18:38 UTC,-,-,In Transit,257557600,8650320
SHANTI NAGAR,DEPARTURE,Anchorage,GUERNSEY ANCH,2022-09-19 18:38 UTC,-,-,Not in Transit,227350510,0
TB.HERLIN VIII,DEPARTURE,Port,AMBON,2022-09-19 18:38 UTC,-,-,Not in Transit,525005111,0
SUN JIN 100,ARRIVAL,Port,BUSAN NEW PORT,2022-09-19 18:38 UTC,BUSAN NEW PORT,BUSAN NEW PORT,Not in Transit,440075240,0
SOLUTIONS,ARRIVAL,Marina,DOCA DE BOM SUCESSO,2022-09-19 18:38 UTC,DOCA DE BOM SUCESSO,DOCA DE BOM SUCESSO,Not in Transit,263926780,0
SAN FRANCISCO,ARRIVAL,Port,ALGECIRAS,2022-09-19 18:38 UTC,PALMONES,ALGECIRAS ANCH,Not in Transit,224226000,8428973
PRESIDENT ELEVEN,ARRIVAL,Port,SINGAPORE,2022-09-19 18:38 UTC,SINGAPORE ANCH,SINGAPORE ANCH,Not in Transit,563072950,0
LUENG JIE MAN,ARRIVAL,Port,LONG MEN,2022-09-19 18:38 UTC,TAICHUNG,TAICHUNG,Not in Transit,416001859,0
RESCUE TEIPPARI,ARRIVAL,Port,KEMI,2022-09-19 18:38 UTC,KEMI,KEMI,Not in Transit,230118650,0
FAROS,DEPARTURE,Port,GAZENICA,2022-09-19 18:38 UTC,-,-,Not in Transit,238191540,8745840
ALUEN,DEPARTURE,Port,PUERTO BELGRANO,2022-09-19 18:38 UTC,-,-,Not in Transit,701000647,0
VOSTA,DEPARTURE,Port,GUSTAVSBURG,2022-09-19 18:38 UTC,-,-,Not in Transit,244780360,9652703
GISKOEY,DEPARTURE,Port,HAREID,2022-09-19 18:38 UTC,-,-,Not in Transit,257054910,9832303
RESCUE 1,DEPARTURE,Marina,MARINA PLAZA HARBOR,2022-09-19 18:38 UTC,-,-,Not in Transit,338141849,0
FORTY NINER,ARRIVAL,Port,ANACORTES,2022-09-19 18:38 UTC,SHILSHOLE,SHILSHOLE,Not in Transit,367660390,0
GODOEY,DEPARTURE,Marina,VALDERHAUG,2022-09-19 18:38 UTC,-,-,Not in Transit,259257000,9801536
AFON CARADOG,ARRIVAL,Port,RAS LAFFAN,2022-09-19 18:38 UTC,RAS LAFFAN,RAS LAFFAN,Not in Transit,235011130,9350848
SUPPLIER,DEPARTURE,Port,HAVELOCK,2022-09-19 18:38 UTC,-,-,Not in Transit,512007400,0
SOLENT FLYER,ARRIVAL,Port,RYDE,2022-09-19 18:38 UTC,RYDE,RYDE,Not in Transit,235114986,9737785
LMARIMBA,DEPARTURE,Port,ESMERALDAS,2022-09-19 18:38 UTC,-,-,Not in Transit,735058079,0
PING,ARRIVAL,Marina,ATLANTIC HIGHLANDS,2022-09-19 18:38 UTC,MYSTIC SEAPORT,MYSTIC SEAPORT,Not in Transit,338403704,0
HE LE,DEPARTURE,Port,NANTONG,2022-09-19 18:38 UTC,-,-,In Transit,414235000,0
MIP 2,ARRIVAL,Port,MERSIN,2022-09-19 18:38 UTC,MERSIN ANCH,MERSIN ANCH,Not in Transit,271044465,9788265
XINRUIDA0668,DEPARTURE,Port,TAICANG,2022-09-19 18:38 UTC,-,-,Not in Transit,413846783,0
MSC NITA,ARRIVAL,Port,MERSIN,2022-09-19 18:38 UTC,PORT SAID,PORT SAID,Not in Transit,636018389,9084607
GUIPINGBINHAI7789,DEPARTURE,Port,GAOMING,2022-09-19 18:38 UTC,-,-,In Transit,413858329,0
BUIJSWATER,DEPARTURE,Port,ANTWERP,2022-09-19 18:38 UTC,-,-,Not in Transit,244750224,0
GRACE,DEPARTURE,Port,DUISBURG,2022-09-19 18:38 UTC,-,-,In Transit,269057539,0
ZHONG HAI JI 29,ARRIVAL,Port,YIZHENG,2022-09-19 18:38 UTC,YANGZHOU,YANGZHOU,Not in Transit,413832224,0
RPA10,ARRIVAL,Port,ROTTERDAM VONDELING,2022-09-19 18:38 UTC,ROTTERDAM WAALHAVEN,ROTTERDAM WAALHAVEN,Not in Transit,244050426,9239563
SEA WATCH,DEPARTURE,Port,PICTON,2022-09-19 18:38 UTC,-,-,Not in Transit,512002291,0
MARILENA,DEPARTURE,Port,POUNDA,2022-09-19 18:38 UTC,-,-,Not in Transit,240101900,9859662
MSC TAMISHKA F,DEPARTURE,Port,DUNKIRK,2022-09-19 18:38 UTC,-,-,Not in Transit,636019364,9358905
VB GASCOGNE,ARRIVAL,Port,LE HAVRE,2022-09-19 18:38 UTC,LE HAVRE,LE HAVRE,Not in Transit,227023200,9202730
GREEN CADIZ,ARRIVAL,Port,ALGECIRAS,2022-09-19 18:38 UTC,CARTEYA GUADARRANQUE,ALGECIRAS ANCH,Not in Transit,224805000,9810197
MEXICO III,DEPARTURE,Port,PLAYA DEL CARMEN,2022-09-19 18:38 UTC,-,-,Not in Transit,345110004,9076284
TB LUPUS,ARRIVAL,Port,TROMSO,2022-09-19 18:38 UTC,TROMSO,TROMSO,Not in Transit,258317000,7222334
VIRAGE,DEPARTURE,Port,OOSTERHOUT,2022-09-19 18:38 UTC,-,-,Not in Transit,244710378,0
RESCUE PR. RAGNHILD,DEPARTURE,Port,HOLMESTRAND,2022-09-19 18:38 UTC,-,-,In Transit,257067640,0
LESLIE ANN,DEPARTURE,Anchorage,HOUSTON ANCH,2022-09-19 18:38 UTC,-,-,Not in Transit,367569850,0
VOTRANS,DEPARTURE,Port,AMMERZODEN,2022-09-19 18:38 UTC,-,-,In Transit,244740135,0
PATO REAL,ARRIVAL,Port,SETUBAL,2022-09-19 18:38 UTC,SETUBAL,SETUBAL,Not in Transit,263701940,9418224
TRISULCA,ARRIVAL,Port,GRIMLINGHAUSEN,2022-09-19 18:38 UTC,CHEMPARK LEVERKUSEN,CHEMPARK LEVERKUSEN,Not in Transit,244670156,0
HORNBLOWER DISCOVERY,DEPARTURE,Port,SAN FRANCISCO,2022-09-19 18:38 UTC,-,-,Not in Transit,367427650,0
WAN BO ZHOU HUO 2186,DEPARTURE,Port,YIZHENG,2022-09-19 18:38 UTC,-,-,In Transit,413828942,0
RESCUE BOAT 127,DEPARTURE,Marina,ALAMITOS BAY,2022-09-19 18:38 UTC,-,-,Not in Transit,366745460,0
YUANTAILI002,DEPARTURE,Port,SHENZHEN,2022-09-19 18:38 UTC,-,-,Not in Transit,413839614,0
JIN SHUN HANG 123,DEPARTURE,Port,SHANGHAI,2022-09-19 18:38 UTC,-,-,In Transit,413997433,0
DON JUAN R,DEPARTURE,Port,CORRALEJO,2022-09-19 18:38 UTC,-,-,Not in Transit,224115000,9877030
MADISON GAIL,DEPARTURE,Anchorage,MOBILE ANCH,2022-09-19 18:38 UTC,-,-,Not in Transit,367584630,0
AMIGO,ARRIVAL,Port,ANTWERP,2022-09-19 18:38 UTC,WINTHAM,WINTHAM,Not in Transit,244750070,0
CHANGHANGJIYUN0322,DEPARTURE,Port,ZHENJIANG,2022-09-19 18:38 UTC,-,-,Not in Transit,413772835,0
SEAFARER 4,DEPARTURE,Port,MAOLO LAILAI ISLAND,2022-09-19 18:38 UTC,-,-,In Transit,503528500,0
NANHEYOU328,DEPARTURE,Port,GUANGZHOU,2022-09-19 18:38 UTC,-,-,Not in Transit,413903854,0
DORADO,ARRIVAL,Port,SAN FRANCISCO,2022-09-19 18:38 UTC,SAN FRANCISCO,SAN FRANCISCO,Not in Transit,368248520,0
KAORI,DEPARTURE,Port,NOUMEA,2022-09-19 18:38 UTC,-,-,Not in Transit,540009980,0
SKOGSOEYJENTA,ARRIVAL,Port,SKUDENESHAVN,2022-09-19 18:38 UTC,SKUDENESHAVN,SKUDENESHAVN,Not in Transit,257304940,0
NY MEDIA BOAT 2,ARRIVAL,Marina,BURNHAM HARBOR,2022-09-19 18:38 UTC,CHICAGO,CHICAGO,Not in Transit,338180005,0
ALSTEN,DEPARTURE,Port,TJOTTA,2022-09-19 18:38 UTC,-,-,Not in Transit,257204400,8411009
ELLIE B,ARRIVAL,Port,NORFOLK,2022-09-19 18:38 UTC,OCRACOKE,OCRACOKE,Not in Transit,368178990,0
ALKYON II,ARRIVAL,Port,MEGARA,2022-09-19 18:38 UTC,FANEROMENI,FANEROMENI,Not in Transit,240103700,9856775
DE WILLEMSTAD,ARRIVAL,Port,HARLINGEN,2022-09-19 18:38 UTC,KORNWERDERZAND,KORNWERDERZAND,Not in Transit,244670018,0
PILOT 218 SE,ARRIVAL,Port,SOLVESBORG,2022-09-19 18:38 UTC,SOLVESBORG,SOLVESBORG,Not in Transit,265732730,0
LIAODAJINYU55073,DEPARTURE,Port,DONGYING,2022-09-19 18:38 UTC,-,-,In Transit,412207356,0
WICKED COOL,ARRIVAL,Port,HAVRE DE GRACE,2022-09-19 18:38 UTC,BALTIMORE,BALTIMORE,Not in Transit,338107583,0
YUXINHUO10627,ARRIVAL,Port,TAICANG,2022-09-19 18:38 UTC,GAOGANG,GAOGANG,Not in Transit,413784424,0
AMBITIE,ARRIVAL,Port,FRANEKER,2022-09-19 18:38 UTC,LEEUWARDEN,LEEUWARDEN,Not in Transit,244690352,0
NIKI V,DEPARTURE,Marina,FORT LOUIS,2022-09-19 18:38 UTC,-,-,Not in Transit,301000043,0
SHE GANG 9 HAO,DEPARTURE,Port,SHEKOU,2022-09-19 18:38 UTC,-,-,Not in Transit,412476860,0
CHARLES ALFRED,ARRIVAL,Port,LAKE CHARLES,2022-09-19 18:38 UTC,BOLIVAR,BOLIVAR,Not in Transit,365973420,0
CIRCLE,ARRIVAL,Port,DEEST,2022-09-19 18:38 UTC,ANTWERP,ANTWERP,Not in Transit,244710135,0
THORCO BASILISK,DEPARTURE,Port,HAMBURG,2022-09-19 18:38 UTC,-,-,Not in Transit,269021000,9539377
FIOR DI LEVANTE,DEPARTURE,Port,KYLLINI,2022-09-19 18:38 UTC,-,-,Not in Transit,241329000,9143491
FLOYD J LUPTON,ARRIVAL,Port,HATTERAS,2022-09-19 18:38 UTC,HATTERAS,HATTERAS,Not in Transit,367432470,8643169
KONG HARALD,DEPARTURE,Port,SVOLVAER,2022-09-19 18:38 UTC,-,-,Not in Transit,257200000,9039119
OZERNIY 801,DEPARTURE,Port,NIZHNEKAMSK,2022-09-19 18:38 UTC,-,-,Not in Transit,273345470,0
REEF EXPLORER,DEPARTURE,Port,HAMILTON,2022-09-19 18:38 UTC,-,-,Not in Transit,310996436,0
VENTURE ZODIAC M,DEPARTURE,Anchorage,SISIMIUT ANCH,2022-09-19 18:38 UTC,-,-,Not in Transit,983110337,0
TEMPORE,DEPARTURE,Port,ANTWERP,2022-09-19 18:38 UTC,-,-,Not in Transit,205545690,0
YLVA,DEPARTURE,Port,LANGEDRAG,2022-09-19 18:38 UTC,-,-,Not in Transit,265547230,8904305
SVITZER STANFORD,ARRIVAL,Port,LIVERPOOL,2022-09-19 18:38 UTC,LIVERPOOL,LIVERPOOL,Not in Transit,235023045,9316402
MIP 3,ARRIVAL,Port,MERSIN,2022-09-19 18:38 UTC,MERSIN ANCH,MERSIN ANCH,Not in Transit,271044493,9803869
ORIENTAL,DEPARTURE,Port,VANINO,2022-09-19 18:38 UTC,-,-,Not in Transit,273356730,9054638
SOFIA M,ARRIVAL,Port,MARSALA,2022-09-19 18:38 UTC,FAVIGNANA,FAVIGNANA,Not in Transit,247294200,9593634
NM CIDADE TERRA SANT,ARRIVAL,Port,BELEM,2022-09-19 18:38 UTC,BARCARENA,BARCARENA,Not in Transit,710001818,0
SIRIUS,ARRIVAL,Anchorage,ANTWERP ANCH,2022-09-19 18:38 UTC,OOSTENDE,ANTWERP ANCH,Not in Transit,205737000,9797618
EILEEN MCALLISTER,DEPARTURE,Anchorage,PORT EVERGLADES ANCH,2022-09-19 18:38 UTC,-,-,Not in Transit,368127980,9903592
SUNNY JIM SY1,ARRIVAL,Port,PETERHEAD,2022-09-19 18:38 UTC,PETERHEAD,PETERHEAD,Not in Transit,235100643,0
YORK 311,DEPARTURE,Port,SINGAPORE,2022-09-19 18:38 UTC,-,-,Not in Transit,563074830,0
IKA KAKAHI,ARRIVAL,Port,AUCKLAND,2022-09-19 18:38 UTC,DEVONPORT,DEVONPORT,Not in Transit,512008121,0
WANLUJIANGHUO22666,ARRIVAL,Port,SHANGHAI,2022-09-19 18:38 UTC,SHANGHAI,SHANGHAI,Not in Transit,413849244,0
COPENHAGEN,ARRIVAL,Port,GEDSER,2022-09-19 18:38 UTC,ROSTOCK,ROSTOCK,Not in Transit,219423000,9587867
SHAULA,ARRIVAL,Port,ISCHIA,2022-09-19 18:38 UTC,PROCIDA,PROCIDA,Not in Transit,247153700,8324971
SEMIRAMIS 3,DEPARTURE,Canal,ISTANBUL,2022-09-19 18:38 UTC,-,-,Not in Transit,271010737,0
MINFENGYU 00778,ARRIVAL,Port,QUANZHOU,2022-09-19 18:38 UTC,QUANZHOU,QUANZHOU,Not in Transit,412459969,0
HENJA,ARRIVAL,Port,WALTROP,2022-09-19 18:38 UTC,DORSTEN,DORSTEN,Not in Transit,244700293,0
LISEN,ARRIVAL,Marina,NORDVIKJA,2022-09-19 18:38 UTC,NORDVIKJA,NORDVIKJA,Not in Transit,257058390,0
ARGO,ARRIVAL,Port,OAKLAND,2022-09-19 18:38 UTC,SAN FRANCISCO,SAN FRANCISCO,Not in Transit,368018070,0
MONICA,DEPARTURE,Port,BERNKASTEL,2022-09-19 18:38 UTC,-,-,In Transit,244075554,9280938
YUEGUANGZHOUHUO0629,ARRIVAL,Port,DONG GUAN,2022-09-19 18:38 UTC,XINSHA,XINSHA,Not in Transit,413902964,0
SH KARGA,DEPARTURE,Port,BOSTANCI,2022-09-19 18:38 UTC,-,-,Not in Transit,271049363,0
ANKE,ARRIVAL,Port,WILHELMSHAVEN,2022-09-19 18:38 UTC,WILHELMSHAVEN,WILHELMSHAVEN,Not in Transit,211231490,8423894
TYPHOON CLIPPER,DEPARTURE,Marina,WOOLRICH ARSENAL PIE,2022-09-19 18:38 UTC,-,-,Not in Transit,235056986,9451771
AMANTIS,ARRIVAL,Port,MAASTRICHT,2022-09-19 18:38 UTC,MAASTRICHT,MAASTRICHT,Not in Transit,244790898,0
SAMISH,ARRIVAL,Port,ANACORTES,2022-09-19 18:38 UTC,ANACORTES,ANACORTES,Not in Transit,367649320,9720251
WINDCAT 36,ARRIVAL,Port,RAMSGATE,2022-09-19 18:38 UTC,LONDON ANCH,LONDON ANCH,Not in Transit,235107401,0
0,DEPARTURE,Anchorage,HONG KONG ANCH,2022-09-19 18:38 UTC,-,-,Not in Transit,200001268,0
MARE ISLAND,DEPARTURE,Port,SAN FRANCISCO,2022-09-19 18:38 UTC,-,-,Not in Transit,366989380,9144665
SHERPA,ARRIVAL,Port,MANTES LA JOLIE,2022-09-19 18:38 UTC,PITRES,PITRES,Not in Transit,205430590,0
YUEYINGDEHUO8605,DEPARTURE,Port,DA CHAN BAY,2022-09-19 18:38 UTC,-,-,Not in Transit,413907773,0
B.P.P.202,ARRIVAL,Port,SRIRACHA,2022-09-19 18:38 UTC,BANGKOK,SRIRACHA ANCH,Not in Transit,567002620,8535568
ALIAGA EXPRESS,ARRIVAL,Anchorage,SUEZ SOUTH ANCH,2022-09-19 18:38 UTC,SINGAPORE,SINGAPORE,Not in Transit,271044971,9751092
MERATUS WAIGEO,ARRIVAL,Anchorage,SURABAYA RIVER ANCH,2022-09-19 18:38 UTC,AMAMAPARE,SURABAYA ANCH,Not in Transit,525125013,9838876
CARIBOU,DEPARTURE,Port,ROSSLYN,2022-09-19 18:38 UTC,-,-,Not in Transit,503667200,0
SILVERADO,DEPARTURE,Marina,THE HISTORIC LUND HO,2022-09-19 18:37 UTC,-,-,Not in Transit,367440730,0
DIONISIOS SOLOMOS,DEPARTURE,Port,SIFNOS,2022-09-19 18:37 UTC,-,-,Not in Transit,239627000,8909886
DEO GRATIAS,DEPARTURE,Port,WIESBADEN,2022-09-19 18:37 UTC,-,-,In Transit,244180386,9416240
LEE A.TREGURTHA,ARRIVAL,Port,MARQUETTE,2022-09-19 18:37 UTC,SAULT STE MARIE,SAULT STE MARIE,Not in Transit,366904950,5385625
FINLANDIA,DEPARTURE,Port,HELSINKI,2022-09-19 18:37 UTC,-,-,Not in Transit,230628000,9214379
GAOMING111,ARRIVAL,Port,HONG KONG,2022-09-19 18:37 UTC,HONG KONG,HONG KONG,Not in Transit,413905673,0
MR. COCKTAIL,ARRIVAL,Marina,COCOA VILLAGE,2022-09-19 18:37 UTC,TELEMAR BAY,TELEMAR BAY,Not in Transit,367752970,0
CE CANBAY,DEPARTURE,Marina,KORDONBOYU,2022-09-19 18:37 UTC,-,-,Not in Transit,271044293,0
SUN TAI ON 3,ARRIVAL,Port,HONG KONG,2022-09-19 18:37 UTC,MACAU,MACAU,Not in Transit,477996293,0
FAIRPLAY VII,DEPARTURE,Port,GDYNIA,2022-09-19 18:37 UTC,-,-,Not in Transit,261024110,9051727
RAGNHILD KRISTINE,ARRIVAL,Marina,NAUTNESET,2022-09-19 18:37 UTC,SOVIK,SOVIK,Not in Transit,257051210,0
ELIANO,ARRIVAL,Port,ROTTERDAM BOTLEK,2022-09-19 18:37 UTC,ANTWERP,ANTWERP,Not in Transit,205412990,0
NY MEDIA BOAT 2,DEPARTURE,Port,CHICAGO,2022-09-19 18:37 UTC,-,-,Not in Transit,338180005,0
DIABLO,ARRIVAL,Port,ROTTERDAM WAALHAVEN,2022-09-19 18:37 UTC,ROTTERDAM BOTLEK,ROTTERDAM BOTLEK,Not in Transit,205393990,0
ATTALAYA BERRIA,DEPARTURE,Port,FUENTERRABIA,2022-09-19 18:37 UTC,-,-,Not in Transit,228315000,8537140
WHALES STAR,ARRIVAL,Port,KHOR FAKKAN,2022-09-19 18:37 UTC,KHOR FAKKAN ANCH,KHOR FAKKAN ANCH,Not in Transit,471172000,0
ESL AMERICA,DEPARTURE,Port,EEMSHAVEN,2022-09-19 18:37 UTC,-,-,Not in Transit,212558000,9347035
DISTINTA,ARRIVAL,Port,DELFZIJL,2022-09-19 18:37 UTC,PAPENBURG,PAPENBURG,Not in Transit,244690026,0
ARMORIQUE,ARRIVAL,Port,PLYMOUTH,2022-09-19 18:37 UTC,ROSCOFF,ROSCOFF,Not in Transit,228263700,9364980
MIP 2,DEPARTURE,Anchorage,MERSIN ANCH,2022-09-19 18:37 UTC,-,-,Not in Transit,271044465,9788265
EXPLORER,DEPARTURE,Port,UITWELLINGERGA,2022-09-19 18:37 UTC,-,-,In Transit,244620937,0
SIER,ARRIVAL,Port,AMELAND,2022-09-19 18:37 UTC,AMELAND,AMELAND,Not in Transit,244710741,9075761
COTRANS 8,DEPARTURE,Port,KESSEL,2022-09-19 18:37 UTC,-,-,In Transit,244620972,0
SABINE,ARRIVAL,Offshore Terminal,TCHATAMBA,2022-09-19 18:37 UTC,TCHATAMBA,TCHATAMBA,Not in Transit,377229000,0
SINE A,ARRIVAL,Port,BARCELONA,2022-09-19 18:37 UTC,VALENCIA,BARCELONA ANCH,Not in Transit,256318000,9343089
JOSEPH ALFRED DEVALL,DEPARTURE,Port,INTRACOASTAL CITY,2022-09-19 18:37 UTC,-,-,In Transit,368250110,0
BATOUWE,DEPARTURE,Port,AMSTERDAM,2022-09-19 18:37 UTC,-,-,Not in Transit,244700877,0
WATERWEG,DEPARTURE,Port,CAPELLE AAN IJSSEL,2022-09-19 18:37 UTC,-,-,Not in Transit,244650668,0
NEXT,ARRIVAL,Port,HERQUEVILLE,2022-09-19 18:37 UTC,PITRES,PITRES,Not in Transit,226004590,0
BARACUDA VALLETTA,ARRIVAL,Marina,ZEA,2022-09-19 18:37 UTC,DOKOS,HYDRA ANCH,Not in Transit,248624000,9548330
MIDNIGHT MOON,DEPARTURE,Marina,GOVERNORS CREEK,2022-09-19 18:37 UTC,-,-,Not in Transit,338237698,0
ZHENGANHAO,DEPARTURE,Port,YIZHENG,2022-09-19 18:37 UTC,-,-,In Transit,413801951,0
VIGILATE,ARRIVAL,Port,ROTTERDAM,2022-09-19 18:37 UTC,ROTTERDAM MAASVLAKTE,ROTTERDAM MAASVLAKTE,Not in Transit,244690564,9383584
B.P.P.202,DEPARTURE,Anchorage,SRIRACHA ANCH,2022-09-19 18:37 UTC,-,-,Not in Transit,567002620,8535568
ISLAND KWIGWIS,ARRIVAL,Marina,NANAIMO BOAT BASIN,2022-09-19 18:37 UTC,NANAIMO BOAT BASIN,NANAIMO BOAT BASIN,Not in Transit,316047555,9900590
SOUND OF SEIL,DEPARTURE,Port,HUNTERS QUAY,2022-09-19 18:37 UTC,-,-,Not in Transit,235101062,9665217
NANTUCKET,DEPARTURE,Port,WOODS HOLE,2022-09-19 18:37 UTC,-,-,Not in Transit,367324580,7334199
HO LI HSIEN NO.1,ARRIVAL,Port,MAGONG,2022-09-19 18:37 UTC,MAGONG,MAGONG,Not in Transit,416007941,0
MARQUETTE II,DEPARTURE,Port,MACKINAC ISLAND,2022-09-19 18:37 UTC,-,-,Not in Transit,367031360,0
FENIX,ARRIVAL,Port,HARLINGEN,2022-09-19 18:37 UTC,HARLINGEN,HARLINGEN,Not in Transit,244196621,0
RAFAELA,ARRIVAL,Port,ULYANOVSK,2022-09-19 18:37 UTC,VOLGOGRAD,VOLGOGRAD,Not in Transit,273210310,0
TB TCP 203,DEPARTURE,Anchorage,TANJUNG BARA ANCH,2022-09-19 18:37 UTC,-,-,Not in Transit,525200792,0
GC 118 LAGO ALUMINE,ARRIVAL,Port,LA PAZ,2022-09-19 18:37 UTC,LA PAZ,LA PAZ,Not in Transit,701530000,0
CHRISTINE,DEPARTURE,Marina,VESTER HAVN,2022-09-19 18:37 UTC,-,-,Not in Transit,219002177,9257632
4177 12 50,DEPARTURE,Anchorage,DONGYING ANCH,2022-09-19 18:37 UTC,-,-,Not in Transit,417712612,0
FRESENA,DEPARTURE,Port,BORKUM,2022-09-19 18:37 UTC,-,-,In Transit,211536840,0
SKY CLIPPER,DEPARTURE,Marina,BROOMHOUSE DOCK,2022-09-19 18:37 UTC,-,-,Not in Transit,235053187,9021021
ASYAPORT UCMAKDERE,ARRIVAL,Anchorage,ASYAPORT ANCH,2022-09-19 18:37 UTC,ASYAPORT,ASYAPORT,Not in Transit,271044341,0
VIKING,ARRIVAL,Port,HYANNIS,2022-09-19 18:37 UTC,HYANNIS,HYANNIS,Not in Transit,367164660,0
MARIANN,DEPARTURE,Anchorage,TOMREFJORD ANCH,2022-09-19 18:37 UTC,-,-,Not in Transit,257153120,0
LOSINJANKA,DEPARTURE,Port,KAPRIJE,2022-09-19 18:37 UTC,-,-,Not in Transit,238115140,7038513
DHARMA RUCITRA 3,DEPARTURE,Port,MUNTOK,2022-09-19 18:37 UTC,-,-,Not in Transit,525005325,8904939
CLEO,DEPARTURE,Port,PLYMOUTH,2022-09-19 18:37 UTC,-,-,Not in Transit,232024084,0
REGULUS,ARRIVAL,Port,VITORIA,2022-09-19 18:37 UTC,TUBARAO,TUBARAO,Not in Transit,710005320,9541734
PESCARA,ARRIVAL,Port,TANGER MED,2022-09-19 18:37 UTC,DAKAR,DAKAR,Not in Transit,636017995,9419797
QUEEN CORINNE,ARRIVAL,Marina,CHARLESTON COMPLEX,2022-09-19 18:37 UTC,CHARLESTON COMPLEX,CHARLESTON COMPLEX,Not in Transit,367711540,0
DEER ISLAND PRINCESS II,DEPARTURE,Marina,LETETE PUBLIC DOCK,2022-09-19 18:37 UTC,-,-,Not in Transit,316011461,8967448
DCI DREDGE XX,DEPARTURE,Port,MORMUGAO,2022-09-19 18:37 UTC,-,-,Not in Transit,419000189,9612404
OSTANA I,ARRIVAL,Port,STOCKHOLM,2022-09-19 18:37 UTC,STOCKHOLM,STOCKHOLM,Not in Transit,265609500,5266348
PERETUJO,DEPARTURE,Port,CARTAGENA,2022-09-19 18:37 UTC,-,-,Not in Transit,224054950,0
BASTO IV,ARRIVAL,Port,HORTEN,2022-09-19 18:37 UTC,MOSS,MOSS,Not in Transit,257845600,9771420
PATAGON IV,DEPARTURE,Port,PUNTA ARENAS,2022-09-19 18:37 UTC,-,-,Not in Transit,725002370,9296171
TONGGANGYOU 9,DEPARTURE,Port,NANJING,2022-09-19 18:37 UTC,-,-,Not in Transit,413845244,0
M.PILOT 4,ARRIVAL,Port,DORTYOL,2022-09-19 18:37 UTC,ISKENDERUN,ISKENDERUN,Not in Transit,271010349,0
MAINFRANKEN,DEPARTURE,Port,GENDT,2022-09-19 18:37 UTC,-,-,In Transit,211756140,0
SACKTIME II,ARRIVAL,Marina,ILWACO,2022-09-19 18:37 UTC,ILWACO,ILWACO,Not in Transit,367486050,0
